Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
SK|Mako <emilio>,CounterTerrorist,2361,2200,127.2175,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,255.9375,26.36719
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
SK|Mako <emilio>,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0
